"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_pri_waste_other_bio_sr","conversion_factor_pri_waste_municipal_bio","conversion_factor_pri_waste_wood","conversion_factor_pri_sewage_sludge","conversion_factor_sec_elec","ef_pri_waste_other_bio_sr_emi_co2_f_pow","ef_pri_waste_municipal_bio_emi_co2_f_pow","ef_pri_waste_wood_emi_co2_f_pow","ef_pri_sewage_sludge_emi_co2_f_pow"
1,"AT",2020,"pow_combustion_ic_syngas_04",866.280000000002,0.0,0.0,426852.67338792,10797225.1569385,26.819552015746,0.0,0.0,0.0,0,"","v1","","","",4.35762703812424,4.35762703812424,4.35762703812424,4.35762703812424,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
2,"AT",2021,"pow_combustion_ic_syngas_04",886.280000000002,0.0,0.0,427032.87211997,10801573.6009162,26.8321421815608,0.0,0.0,0.0,0,"","v1","","","",4.35856769800836,4.35856769800836,4.35856769800836,4.35856769800836,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
3,"AT",2024,"pow_combustion_ic_syngas_04",886.280000000002,0.0,0.0,427032.87211997,10801573.6009162,26.8321421815608,0.0,0.0,0.0,0,"","v1","","","",4.35856769800836,4.35856769800836,4.35856769800836,4.35856769800836,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
4,"AT",2027,"pow_combustion_ic_syngas_04",771.17368437648,0.0,0.0,425867.869304854,10773460.4759359,26.7507455010716,0.0,0.0,0.0,0,"","v1","","","",4.35249340228086,4.35249340228086,4.35249340228086,4.35249340228086,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
5,"AT",2030,"pow_combustion_ic_syngas_04",354.352,0.0,0.0,434838.0,10989922.1033677,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
6,"AT",2035,"pow_combustion_ic_syngas_04",107.65,0.0,0.0,434838.0,10989922.1033676,27.377472623674,0.0,0.0,0.0,0,"","v1","","","",4.39970486724872,4.39970486724872,4.39970486724872,4.39970486724872,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
7,"AT",2040,"pow_combustion_ic_syngas_04",77.9,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
8,"AT",2045,"pow_combustion_ic_syngas_04",32.5464999187915,0.0,0.0,434838.0,10989922.1033677,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724872,4.39970486724872,4.39970486724872,4.39970486724872,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
9,"AT",2050,"pow_combustion_ic_syngas_04",20.0,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724872,4.39970486724872,4.39970486724872,4.39970486724872,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
10,"AT",2060,"pow_combustion_ic_syngas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
11,"AT",2070,"pow_combustion_ic_syngas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
12,"CH",2020,"pow_combustion_st_waste_02",3.1,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
13,"CH",2021,"pow_combustion_st_waste_02",3.1,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
14,"CH",2024,"pow_combustion_st_waste_02",3.1,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
15,"CH",2027,"pow_combustion_st_waste_02",3.1,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
16,"CH",2030,"pow_combustion_st_waste_02",3.1,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
17,"CH",2035,"pow_combustion_st_waste_02",3.1,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
18,"CH",2040,"pow_combustion_st_waste_02",3.1,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
19,"CH",2045,"pow_combustion_st_waste_02",3.1,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
20,"CH",2050,"pow_combustion_st_waste_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
21,"CH",2060,"pow_combustion_st_waste_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
22,"CH",2070,"pow_combustion_st_waste_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
23,"CZ",2020,"pow_combustion_ic_syngas_04",16.5466294104031,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
24,"CZ",2021,"pow_combustion_ic_syngas_04",16.5466294104031,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
25,"CZ",2024,"pow_combustion_ic_syngas_04",16.5466294104031,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
26,"CZ",2027,"pow_combustion_ic_syngas_04",16.5466294104031,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
27,"CZ",2030,"pow_combustion_ic_syngas_04",15.1783834152904,0.0,0.0,434838.0,10989922.1033677,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
28,"CZ",2035,"pow_combustion_ic_syngas_04",14.0019806812491,0.0,0.0,434838.0,10989922.1033677,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
29,"CZ",2040,"pow_combustion_ic_syngas_04",11.0010142080182,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724872,4.39970486724872,4.39970486724872,4.39970486724872,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
30,"CZ",2045,"pow_combustion_ic_syngas_04",10.0033578799093,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
31,"CZ",2050,"pow_combustion_ic_syngas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
32,"CZ",2060,"pow_combustion_ic_syngas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
33,"CZ",2070,"pow_combustion_ic_syngas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
34,"DE",2020,"pow_combustion_fc_syngas_02",0.08333,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
35,"DE",2021,"pow_combustion_fc_syngas_02",0.08333,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
36,"DE",2024,"pow_combustion_fc_syngas_02",0.08333,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
37,"DE",2027,"pow_combustion_fc_syngas_02",0.08333,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
38,"DE",2030,"pow_combustion_fc_syngas_02",0.08333,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
39,"DE",2035,"pow_combustion_fc_syngas_02",0.08333,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
40,"DE",2040,"pow_combustion_fc_syngas_02",0.08333,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
41,"DE",2045,"pow_combustion_fc_syngas_02",0.08333,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
42,"DE",2050,"pow_combustion_fc_syngas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
43,"DE",2060,"pow_combustion_fc_syngas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
44,"DE",2070,"pow_combustion_fc_syngas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
45,"DE",2020,"pow_combustion_gt_syngas_04",0.075,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
46,"DE",2021,"pow_combustion_gt_syngas_04",0.075,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
47,"DE",2024,"pow_combustion_gt_syngas_04",0.075,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
48,"DE",2027,"pow_combustion_gt_syngas_04",0.075,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
49,"DE",2030,"pow_combustion_gt_syngas_04",0.075,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
50,"DE",2035,"pow_combustion_gt_syngas_04",0.075,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
51,"DE",2040,"pow_combustion_gt_syngas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
52,"DE",2045,"pow_combustion_gt_syngas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
53,"DE",2050,"pow_combustion_gt_syngas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
54,"DE",2060,"pow_combustion_gt_syngas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
55,"DE",2070,"pow_combustion_gt_syngas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
56,"DE",2020,"pow_combustion_ic_syngas_04",1147.29200943142,0.0,0.0,432132.580504882,10924636.5989863,27.1884497617746,0.0,0.0,0.0,0,"","v1","","","",4.38535822479767,4.38535822479767,4.38535822479767,4.38535822479767,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
57,"DE",2021,"pow_combustion_ic_syngas_04",1147.29200943142,0.0,0.0,432132.580504882,10924636.5989863,27.1884497617746,0.0,0.0,0.0,0,"","v1","","","",4.38535822479767,4.38535822479767,4.38535822479767,4.38535822479767,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
58,"DE",2024,"pow_combustion_ic_syngas_04",1075.41511511103,0.0,0.0,431951.759956229,10920273.1497162,27.1758161507364,0.0,0.0,0.0,0,"","v1","","","",4.38440268158474,4.38440268158474,4.38440268158474,4.38440268158474,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
59,"DE",2027,"pow_combustion_ic_syngas_04",953.724456084221,0.0,0.0,431583.48959177,10911386.2778149,27.1500857535214,0.0,0.0,0.0,0,"","v1","","","",4.38245785002372,4.38245785002372,4.38245785002372,4.38245785002372,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
60,"DE",2030,"pow_combustion_ic_syngas_04",953.724456084221,0.0,0.0,431583.48959177,10911386.2778149,27.1500857535214,0.0,0.0,0.0,0,"","v1","","","",4.38245785002372,4.38245785002372,4.38245785002372,4.38245785002372,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
61,"DE",2035,"pow_combustion_ic_syngas_04",952.677456084221,0.0,0.0,431579.912859293,10911299.9663264,27.1498358535667,0.0,0.0,0.0,0,"","v1","","","",4.3824389698006,4.3824389698006,4.3824389698006,4.3824389698006,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
62,"DE",2040,"pow_combustion_ic_syngas_04",819.006956084221,0.0,0.0,431048.158966476,10898468.0113701,27.1126831521732,0.0,0.0,0.0,0,"","v1","","","",4.37963385010141,4.37963385010141,4.37963385010141,4.37963385010141,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
63,"DE",2045,"pow_combustion_ic_syngas_04",258.665811872911,0.0,0.0,434838.0,10989922.1033676,27.377472623674,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
64,"DE",2050,"pow_combustion_ic_syngas_04",4.6,0.0,0.0,434838.0,10989922.1033676,27.3774726236741,0.0,0.0,0.0,0,"","v1","","","",4.39970486724871,4.39970486724871,4.39970486724871,4.39970486724871,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
65,"DE",2060,"pow_combustion_ic_syngas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
66,"DE",2070,"pow_combustion_ic_syngas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
67,"DE",2020,"pow_combustion_st_waste_02",8.251,0.0,0.0,57685.2089605117,1888704.99590668,1.02647601694678,0.0,0.0,0.0,0,"","v1","","","",3.02163788477189,3.02163788477189,3.02163788477189,3.02163788477189,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
68,"DE",2021,"pow_combustion_st_waste_02",8.288,0.0,0.0,59368.9267776523,1929335.42942213,1.14411439465538,0.0,0.0,0.0,0,"","v1","","","",3.02586894178898,3.02586894178898,3.02586894178898,3.02586894178898,1.0,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
