"id","region","year","type","availability_constant","efficiency","cost_fix_p","cost_inv_p","lifetime","cost_var_e","starting_year","flow_share_fix_pri_envir_heat","flow_share_fix_pri_geoth_heat","flow_share_fix_iip_cooling","flow_share_fix_pri_solar_radiation","flow_share_fix_iip_heat_high","flow_share_fix_exo_space_heat","flow_share_fix_sec_elec_ind","flow_share_up_sec_methane","capacity_p_inst_0","potential_annual_max","flow_share_min_sec_methane","flow_share_min_sec_elec_ind","flow_share_fix_iip_hot_water","flow_share_fix_iip_steam","flow_share_fix_iip_process_heat","flow_share_fix_iip_machine_drive","flow_share_fix_iip_electro_chemicals","flow_share_fix_iip_other_processes","flow_share_fix_exo_cooling_normal","flow_share_fix_iip_pump_fans_compression","flow_share_fix_iip_lighting","flow_share_fix_iip_heat_kiln","flow_share_fix_iip_other_sugar_ind_heat","bandwidth_type","version","method","source","comment"
158,"DE",2027,"ind_other_cooln_abs_heat_pump_solar_large_1",2.0,0.9,10.0,1050.0,18.0,"",2020.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
159,"DE",2030,"ind_other_cooln_abs_heat_pump_solar_large_1",2.0,0.9,10.0,1050.0,18.0,"",2020.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
160,"DE",2035,"ind_other_cooln_abs_heat_pump_solar_large_1",2.0,0.9,10.0,1050.0,18.0,"",2020.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
161,"DE",2040,"ind_other_cooln_abs_heat_pump_solar_large_1",2.0,0.9,10.0,1050.0,18.0,"",2020.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
162,"DE",2045,"ind_other_cooln_abs_heat_pump_solar_large_1",2.0,0.9,10.0,1050.0,18.0,"",2020.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
163,"DE",2050,"ind_other_cooln_abs_heat_pump_solar_large_1",2.0,0.9,10.0,1050.0,18.0,"",2020.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
164,"DE",2060,"ind_other_cooln_abs_heat_pump_solar_large_1",2.0,0.9,10.0,1050.0,18.0,"",2020.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
165,"DE",2070,"ind_other_cooln_abs_heat_pump_solar_large_1",2.0,0.9,10.0,1050.0,18.0,"",2020.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
166,"DE",2021,"ind_other_cooln_elec_0",0.04,4.0,"","",20.0,"","","","","","","","","","",1117.041494,"","",0.25,"","","","","","","","","","","","","","","",""
167,"DE",2024,"ind_other_cooln_elec_0",0.03,4.0,"","",20.0,"","","","","","","","","","",1117.041494,"","",0.25,"","","","","","","","","","","","","","","",""
168,"DE",2027,"ind_other_cooln_elec_0",0.03,4.0,"","",20.0,"","","","","","","","","","",1117.041494,"","",0.25,"","","","","","","","","","","","","","","",""
169,"DE",2030,"ind_other_cooln_elec_0",0.03,4.0,"","",20.0,"","","","","","","","","","",1117.041494,"","",0.25,"","","","","","","","","","","","","","","",""
170,"DE",2035,"ind_other_cooln_elec_0",0.03,4.0,"","",20.0,"","","","","","","","","","",1117.041494,"","",0.25,"","","","","","","","","","","","","","","",""
171,"DE",2040,"ind_other_cooln_elec_0",0.03,4.0,"","",20.0,"","","","","","","","","","",1117.041494,"","",0.25,"","","","","","","","","","","","","","","",""
172,"DE",2045,"ind_other_cooln_elec_0",0.03,4.0,"","",20.0,"","","","","","","","","","",1117.041494,"","",0.25,"","","","","","","","","","","","","","","",""
173,"DE",2050,"ind_other_cooln_elec_0",0.03,4.0,"","",20.0,"","","","","","","","","","",1117.041494,"","",0.25,"","","","","","","","","","","","","","","",""
174,"DE",2060,"ind_other_cooln_elec_0",0.03,4.0,"","",20.0,"","","","","","","","","","",1117.041494,"","",0.25,"","","","","","","","","","","","","","","",""
175,"DE",2070,"ind_other_cooln_elec_0",0.03,4.0,"","",20.0,"","","","","","","","","","",1117.041494,"","",0.25,"","","","","","","","","","","","","","","",""
176,"DE",2021,"ind_other_cooln_elec_1",1.0,4.002252251,5.0,210.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
177,"DE",2024,"ind_other_cooln_elec_1",1.0,4.119668245,5.0,210.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
178,"DE",2027,"ind_other_cooln_elec_1",1.0,4.237562187,5.0,210.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
179,"DE",2030,"ind_other_cooln_elec_1",1.0,4.367801045,5.0,210.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
180,"DE",2035,"ind_other_cooln_elec_1",1.0,4.42379679,5.0,210.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
181,"DE",2040,"ind_other_cooln_elec_1",1.0,4.482240435,5.0,210.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
182,"DE",2045,"ind_other_cooln_elec_1",1.0,4.482240435,5.0,210.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
183,"DE",2050,"ind_other_cooln_elec_1",1.0,4.543296088,5.0,210.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
184,"DE",2060,"ind_other_cooln_elec_1",1.0,4.543296088,5.0,210.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
185,"DE",2070,"ind_other_cooln_elec_1",1.0,4.543296088,5.0,210.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
186,"DE",2027,"ind_other_cooln_solar_1",1.0,0.753462604,10.0,800.0,20.0,"",2027.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
187,"DE",2030,"ind_other_cooln_solar_1",1.0,0.85,10.0,800.0,20.0,"",2027.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
188,"DE",2035,"ind_other_cooln_solar_1",1.0,0.9,10.0,800.0,20.0,"",2027.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
189,"DE",2040,"ind_other_cooln_solar_1",1.0,0.95,6.5,700.0,20.0,"",2027.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
190,"DE",2045,"ind_other_cooln_solar_1",1.0,0.95,6.5,700.0,20.0,"",2027.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
191,"DE",2050,"ind_other_cooln_solar_1",1.0,1.0,6.5,600.0,20.0,"",2027.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
192,"DE",2060,"ind_other_cooln_solar_1",1.0,1.0,6.5,600.0,20.0,"",2027.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
193,"DE",2070,"ind_other_cooln_solar_1",1.0,1.0,6.5,600.0,20.0,"",2027.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
194,"DE",2021,"ind_other_echem_0","",1.0,"","",30.0,"","","","","","","","","","",3.5,"","","","","","","","","","","","","","","","","","",""
195,"DE",2024,"ind_other_echem_0","",1.0,"","",30.0,"","","","","","","","","","",3.5,"","","","","","","","","","","","","","","","","","",""
196,"DE",2027,"ind_other_echem_0","",1.0,"","",30.0,"","","","","","","","","","",3.5,"","","","","","","","","","","","","","","","","","",""
197,"DE",2030,"ind_other_echem_0","",1.0,"","",30.0,"","","","","","","","","","",3.5,"","","","","","","","","","","","","","","","","","",""
198,"DE",2035,"ind_other_echem_0","",1.0,"","",30.0,"","","","","","","","","","",3.5,"","","","","","","","","","","","","","","","","","",""
199,"DE",2040,"ind_other_echem_0","",1.0,"","",30.0,"","","","","","","","","","",3.5,"","","","","","","","","","","","","","","","","","",""
200,"DE",2045,"ind_other_echem_0","",1.0,"","",30.0,"","","","","","","","","","",3.5,"","","","","","","","","","","","","","","","","","",""
201,"DE",2050,"ind_other_echem_0","",1.0,"","",30.0,"","","","","","","","","","",3.5,"","","","","","","","","","","","","","","","","","",""
202,"DE",2060,"ind_other_echem_0","",1.0,"","",30.0,"","","","","","","","","","",3.5,"","","","","","","","","","","","","","","","","","",""
203,"DE",2070,"ind_other_echem_0","",1.0,"","",30.0,"","","","","","","","","","",3.5,"","","","","","","","","","","","","","","","","","",""
204,"DE",2021,"ind_other_echem_1",0.95,1.055555556,0.001,0.0198,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
205,"DE",2024,"ind_other_echem_1",0.95,1.084795322,0.001,0.0198,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
206,"DE",2027,"ind_other_echem_1",0.95,1.14359974,0.001,0.0198,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
207,"DE",2030,"ind_other_echem_1",0.95,1.190073322,0.001,0.0198,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1124,"DE",2040,"ind_other_light_elc_0","",1.0,"","",5.0,"","","","","","","","","","",3.16,"","","","","","","","","","","","","","","","","","",""
208,"DE",2035,"ind_other_echem_1",0.95,1.225023343,0.001,0.0198,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
209,"DE",2040,"ind_other_echem_1",0.95,1.241830065,0.001,0.0198,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
210,"DE",2045,"ind_other_echem_1",0.95,1.282679739,0.001,0.0198,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
211,"DE",2050,"ind_other_echem_1",0.95,1.05865,0.001,100.3,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
212,"DE",2060,"ind_other_echem_1",0.95,1.05865,0.001,100.3,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
213,"DE",2070,"ind_other_echem_1",0.95,1.05865,0.001,100.3,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
214,"DE",2021,"ind_other_finish_0","","","","","","","","","","","","",0.0,"","","","","","",0.03,0.03,0.32,0.51,0.01,0.1,"","","","","","","","","",""
215,"DE",2024,"ind_other_finish_0","","","","","","","","","","","","",0.0,"","","","","","",0.03,0.03,0.32,0.51,0.01,0.1,"","","","","","","","","",""
216,"DE",2027,"ind_other_finish_0","","","","","","","","","","","","",0.0,"","","","","","",0.03,0.03,0.32,0.51,0.01,0.1,"","","","","","","","","",""
217,"DE",2030,"ind_other_finish_0","","","","","","","","","","","","",0.0,"","","","","","",0.03,0.03,0.32,0.51,0.01,0.1,"","","","","","","","","",""
218,"DE",2035,"ind_other_finish_0","","","","","","","","","","","","",0.0,"","","","","","",0.03,0.03,0.32,0.51,0.01,0.1,"","","","","","","","","",""
219,"DE",2040,"ind_other_finish_0","","","","","","","","","","","","",0.0,"","","","","","",0.03,0.03,0.32,0.51,0.01,0.1,"","","","","","","","","",""
220,"DE",2045,"ind_other_finish_0","","","","","","","","","","","","",0.0,"","","","","","",0.03,0.03,0.32,0.51,0.01,0.1,"","","","","","","","","",""
221,"DE",2050,"ind_other_finish_0","","","","","","","","","","","","",0.0,"","","","","","",0.03,0.03,0.32,0.51,0.01,0.1,"","","","","","","","","",""
222,"DE",2060,"ind_other_finish_0","","","","","","","","","","","","",0.0,"","","","","","",0.03,0.03,0.32,0.51,0.01,0.1,"","","","","","","","","",""
223,"DE",2070,"ind_other_finish_0","","","","","","","","","","","","",0.0,"","","","","","",0.03,0.03,0.32,0.51,0.01,0.1,"","","","","","","","","",""
224,"DE",2021,"ind_other_finish_food_0","","","","","","","","","",0.2,"",0.47,"","","","","","","",0.12,"","",0.15,"","","",0.04,0.02,0.0,0.0,"","","","",""
225,"DE",2024,"ind_other_finish_food_0","","","","","","","","","",0.22,"",0.39,"","","","","","","",0.11,"","",0.2,"","","",0.05,0.02,0.0,0.0,"","","","",""
226,"DE",2027,"ind_other_finish_food_0","","","","","","","","","",0.26,"",0.25,"","","","","","","",0.1,"","",0.28,"","","",0.07,0.02,0.0,0.0,"","","","",""
227,"DE",2030,"ind_other_finish_food_0","","","","","","","","","",0.26,"",0.25,"","","","","","","",0.1,"","",0.28,"","","",0.07,0.02,0.0,0.0,"","","","",""
228,"DE",2035,"ind_other_finish_food_0","","","","","","","","","",0.26,"",0.25,"","","","","","","",0.1,"","",0.28,"","","",0.07,0.02,0.0,0.0,"","","","",""
229,"DE",2040,"ind_other_finish_food_0","","","","","","","","","",0.26,"",0.25,"","","","","","","",0.1,"","",0.28,"","","",0.07,0.02,0.0,0.0,"","","","",""
230,"DE",2045,"ind_other_finish_food_0","","","","","","","","","",0.26,"",0.25,"","","","","","","",0.1,"","",0.28,"","","",0.07,0.02,0.0,0.0,"","","","",""
231,"DE",2050,"ind_other_finish_food_0","","","","","","","","","",0.28,"",0.23,"","","","","","","",0.09,"","",0.3,"","","",0.08,0.02,0.0,0.0,"","","","",""
232,"DE",2060,"ind_other_finish_food_0","","","","","","","","","",0.28,"",0.23,"","","","","","","",0.09,"","",0.3,"","","",0.08,0.02,0.0,0.0,"","","","",""
233,"DE",2070,"ind_other_finish_food_0","","","","","","","","","",0.28,"",0.23,"","","","","","","",0.09,"","",0.3,"","","",0.08,0.02,0.0,0.0,"","","","",""
234,"DE",2021,"ind_other_heat_exchanger_hot_water_hth_0",0.15,0.775,"","",25.0,"","","","","","","","","","",0.364884053,"","","","","","","","","","","","","","","","","","",""
235,"DE",2024,"ind_other_heat_exchanger_hot_water_hth_0",0.15,0.775,"","",25.0,"","","","","","","","","","",0.364884053,"","","","","","","","","","","","","","","","","","",""
236,"DE",2027,"ind_other_heat_exchanger_hot_water_hth_0",0.15,0.775,"","",25.0,"","","","","","","","","","",0.364884053,"","","","","","","","","","","","","","","","","","",""
237,"DE",2030,"ind_other_heat_exchanger_hot_water_hth_0",0.15,0.775,"","",25.0,"","","","","","","","","","",0.364884053,"","","","","","","","","","","","","","","","","","",""
238,"DE",2035,"ind_other_heat_exchanger_hot_water_hth_0",0.15,0.775,"","",25.0,"","","","","","","","","","",0.364884053,"","","","","","","","","","","","","","","","","","",""
239,"DE",2040,"ind_other_heat_exchanger_hot_water_hth_0",0.15,0.775,"","",25.0,"","","","","","","","","","",0.364884053,"","","","","","","","","","","","","","","","","","",""
240,"DE",2045,"ind_other_heat_exchanger_hot_water_hth_0",0.15,0.775,"","",25.0,"","","","","","","","","","",0.364884053,"","","","","","","","","","","","","","","","","","",""
241,"DE",2050,"ind_other_heat_exchanger_hot_water_hth_0",0.15,0.775,"","",25.0,"","","","","","","","","","",0.364884053,"","","","","","","","","","","","","","","","","","",""
242,"DE",2060,"ind_other_heat_exchanger_hot_water_hth_0",0.15,0.775,"","",25.0,"","","","","","","","","","",0.364884053,"","","","","","","","","","","","","","","","","","",""
243,"DE",2070,"ind_other_heat_exchanger_hot_water_hth_0",0.15,0.775,"","",25.0,"","","","","","","","","","",0.364884053,"","","","","","","","","","","","","","","","","","",""
244,"DE",2021,"ind_other_heat_exchanger_hot_water_hth_1",0.15,0.8673,4.46,200.6,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
245,"DE",2024,"ind_other_heat_exchanger_hot_water_hth_1",0.15,0.8673,3.57,200.6,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
246,"DE",2027,"ind_other_heat_exchanger_hot_water_hth_1",0.15,0.8673,3.57,178.3,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
247,"DE",2030,"ind_other_heat_exchanger_hot_water_hth_1",0.15,0.8673,3.57,178.3,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
248,"DE",2035,"ind_other_heat_exchanger_hot_water_hth_1",0.15,0.8673,3.57,178.3,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
249,"DE",2040,"ind_other_heat_exchanger_hot_water_hth_1",0.15,0.8673,3.57,178.3,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
250,"DE",2045,"ind_other_heat_exchanger_hot_water_hth_1",0.15,0.8673,3.57,178.3,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
251,"DE",2050,"ind_other_heat_exchanger_hot_water_hth_1",0.15,0.8673,3.57,178.3,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
252,"DE",2060,"ind_other_heat_exchanger_hot_water_hth_1",0.15,0.8673,3.57,178.3,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
253,"DE",2070,"ind_other_heat_exchanger_hot_water_hth_1",0.15,0.8673,3.57,178.3,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
254,"DE",2021,"ind_other_heat_exchanger_space_heat_hot_water_hth_1",0.15,0.9,1.0,70.0,25.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
255,"DE",2024,"ind_other_heat_exchanger_space_heat_hot_water_hth_1",0.15,0.9,1.0,70.0,25.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
256,"DE",2027,"ind_other_heat_exchanger_space_heat_hot_water_hth_1",0.15,0.9,1.0,70.0,25.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
257,"DE",2030,"ind_other_heat_exchanger_space_heat_hot_water_hth_1",0.15,0.9,1.0,70.0,25.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
258,"DE",2035,"ind_other_heat_exchanger_space_heat_hot_water_hth_1",0.15,0.9,1.0,70.0,25.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
259,"DE",2040,"ind_other_heat_exchanger_space_heat_hot_water_hth_1",0.15,0.9,1.0,70.0,25.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
260,"DE",2045,"ind_other_heat_exchanger_space_heat_hot_water_hth_1",0.15,0.9,1.0,70.0,25.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
261,"DE",2050,"ind_other_heat_exchanger_space_heat_hot_water_hth_1",0.15,0.9,1.0,70.0,25.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
262,"DE",2060,"ind_other_heat_exchanger_space_heat_hot_water_hth_1",0.15,0.9,1.0,70.0,25.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
263,"DE",2070,"ind_other_heat_exchanger_space_heat_hot_water_hth_1",0.15,0.9,1.0,70.0,25.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
